('d', 'e'),0.006337365187557051
('e', 'h'),0.0004180652250427079
('b', 'u'),0.0013291669885854744
('u', 'a'),0.0011817997121330484
('a', 'c'),0.005157282375732187
('a', 'y'),0.0007471377841112323
('y', '\n'),0.010523740439011409
('a', 't'),0.012034612710212982
('a', 'x'),0.0003679889660540194
('x', 'i'),0.0006123611099188192
('c', 'i'),0.003285288739709329
('n', 'a'),0.00533212005711555
('i', 'o'),0.006306174831958383
('s', 'c'),0.00272386233893329
('c', 'u'),0.002217949048121854
('u', 's'),0.005676358568906363
('s', 't'),0.009764012052640164
('t', '\n'),0.005945911917291189
('c', 'k'),0.0018671290851496709
('c', 'l'),0.0014559314613396973
('c', 'o'),0.006912526790798559
('o', 't'),0.003689618762286568
('c', 't'),0.0029479178291512502
('e', 'r'),0.019089928376642144
('r', 'i'),0.010193237129686065
('i', 'a'),0.005913576961487065
('l', 'l'),0.0053670303633819505
('l', 'y'),0.005779086437346015
('t', 'o'),0.006111306646979543
('o', 'r'),0.008243982979794945
('r', '\n'),0.005942478116674822
('u', 'l'),0.004034715724231473
('l', 'u'),0.0019249313955251855
('s', 'e'),0.005963080920373025
('a', 'd'),0.002748471243350588
('d', 'a'),0.002472050293733028
('d', 'd'),0.0005213653935850881
('d', 'o'),0.002379909977193841
('e', 'j'),0.00011331542034011795
('j', 'o'),0.0002941622528021244
('o', '\n'),0.0010232725836774289
('e', 'n'),0.010997891074121448
('g', 'o'),0.0013855385487041695
('d', 'i'),0.005536431193789399
('a', 'f'),0.0006143641602783668
('f', 'f'),0.0008761914572763666
('f', 't'),0.0003488169126126358
('y', 'a'),0.0005991982075560782
('a', 'i'),0.0018851565383855987
('s', 'a'),0.002653469426297762
('n', 'c'),0.003853296591666738
('c', 'e'),0.004264780365528076
('s', 's'),0.005968803921400304
('a', 'k'),0.0008736161068140911
('k', 'a'),0.0006721664706538815
('l', 'a'),0.00716863108676928
('i', 'e'),0.0038421367396635447
('l', 'o'),0.005420540422987006
('n', 'e'),0.009231772957103247
('m', 'a'),0.005621417759044488
('m', 'p'),0.001979872205387061
('p', '\n'),0.0007831926905830879
('p', 'e'),0.004927217734435584
('r', 'e'),0.011452297355687376
('p', 's'),0.0011076868488297893
('n', 'd'),0.0043119951240031245
('b', 'l'),0.0035514082874777875
('l', 'e'),0.00989392417595939
('d', 'l'),0.0008633147049649895
('e', 'e'),0.002092329175573087
('r', 's'),0.003392881159022168
('n', 'm'),0.00045955698249047837
('m', 'e'),0.0054013683695456225
('n', 't'),0.00845086946693107
('t', 's'),0.001622470791233507
('n', 's'),0.004152037245290685
('d', 'u'),0.000982925426435114
('u', 'm'),0.0025121113009239785
('e', 't'),0.005186469680971308
('g', 'a'),0.0022070753461700247
('n', 'n'),0.0011300065528361762
('a', 'p'),0.0030223168425058734
('p', 'i'),0.002945056328637611
('p', 't'),0.0013111395353495466
('t', 'u'),0.0020891815250080837
('r', 'a'),0.010077060208832308
('m', 'b'),0.001239602022508563
('b', 'o'),0.0019936074078525296
('r', 't'),0.002415106433511605
('t', 'h'),0.004728057298686285
('h', 'r'),0.0011674922095648516
('o', 's'),0.0044713807026128365
('s', 'i'),0.005181032829995393
('d', 'n'),0.0004074776731422423
('e', 'm'),0.003641259403606063
('s', 'g'),7.61159136628065e-05
('g', 'i'),0.002440001487980267
('s', 'h'),0.0032040221251219713
('h', 'l'),0.0005107778416846226
('s', 'l'),0.001074207292820209
('h', 'm'),0.00025867964643299654
('s', 'k'),0.0005222238437391799
('t', 'a'),0.006042630634652199
('i', 'z'),0.0023990820306352247
('z', 'e'),0.0017998838230791462
('t', 'r'),0.005828590396231976
('a', 'g'),0.002445152188904818
('t', 'j'),1.9172053441383594e-05
('o', 'u'),0.005585076702521268
('u', 'r'),0.004071342930806056
('t', 't'),0.0016671101992462808
('o', 'i'),0.0016642486987326415
('i', 'r'),0.002085175424288989
('u', 'e'),0.000987789977308301
('a', 'u'),0.0015615208302929891
('a', 'v'),0.0010000944295169502
('i', 'l'),0.004569244020179302
('a', 'z'),0.000421785175710439
('b', 'b'),0.0004896027378836914
('c', 'y'),0.001018121882752878
('o', 'm'),0.0048731353747278
('i', 'd'),0.00412542529051384
('y', 'e'),0.00048473818701050454
('n', 'o'),0.005844042499005628
('b', 'e'),0.002535003305033093
('e', 'y'),0.0004987595395273374
('y', 's'),0.0010458784377351796
('e', 'a'),0.004303982922564935
('e', 'v'),0.0009686179238669173
('v', 'i'),0.0019346604972715592
('b', 'y'),0.0001705454306129048
('b', 'i'),0.002550169257755382
('o', 'c'),0.003120180160072339
('c', 'c'),0.000682754022554347
('t', 'c'),0.000508774791325075
('t', 'n'),0.00020516958682794084
('n', 'u'),0.0009445813195523468
('i', 'u'),0.0006415484151579405
('i', 'p'),0.0020116348610884575
('o', 'z'),0.00021776018908795393
('z', 'z'),0.00016224707912335071
('z', 'o'),0.0005290914449719143
('b', 'r'),0.0017440845630631791
('v', '\n'),4.034715724231473e-05
('r', 'y'),0.002169589689441349
('o', 'a'),0.0010493122383515468
('c', 'h'),0.005672066318135904
('b', 'c'),0.00011159852003193434
('i', 'v'),0.0023953620799674934
('m', 'i'),0.005182463580252213
('o', 'h'),0.0002941622528021244
('h', 'y'),0.0023387043697974345
('e', 'c'),0.003771457676976653
('m', 'y'),0.0008023647440244716
('o', 'p'),0.0042581989143467055
('p', 'o'),0.003598050745850109
('p', 'y'),0.0005116362918387144
('h', 'o'),0.004248469812600331
('o', 'v'),0.0018302157285237232
('u', 'c'),0.0012954012825245303
('d', 'g'),0.0002944484028534883
('e', 'g'),0.0012041194161394352
('g', 'g'),0.000604635058531993
('e', 'i'),0.0012493311242549369
('i', 'g'),0.002014496361602097
('l', 'm'),0.000400323921858144
('m', 'o'),0.0035559866882996106
('h', 'u'),0.0008015062938703798
('m', 'u'),0.0011468894058666483
('l', 't'),0.0010155465322906026
('d', 's'),0.0007774696895558093
('e', 'p'),0.0024637519422434735
('y', 'm'),0.0006864739732220782
('u', 'v'),0.0001287675231137704
('r', 'n'),0.0012327344212758285
('t', 'l'),0.0009932268282842158
('u', 'n'),0.007902319818466407
('t', 'm'),0.00025238434530299
('b', 'f'),4.120560739640653e-05
('f', 'a'),0.0010189803329069698
('b', 'h'),5.35100596050557e-05
('n', 'r'),0.000596336707042439
('e', 'k'),0.00019887428569793428
('i', 'b'),0.0013363207398695727
('s', 'o'),0.0025255603533380832
('g', 'l'),0.0016196092907198676
('g', 'n'),0.0007957832928431011
('a', 'e'),0.0017543859649122807
('e', 'o'),0.0015669576812689038
('e', 'z'),0.0001287675231137704
('e', 'u'),0.0012848137306240646
('y', 'i'),0.0004123422240154292
('a', 'o'),0.00011131236998057041
('i', 'm'),0.002387349878529303
('t', 'y'),0.0021072089782440116
('n', 'y'),0.000500476439835521
('g', 'y'),0.0005906137060151602
('p', 'h'),0.004797019461064993
('s', 'm'),0.0020846031241862606
('m', 's'),0.0005296637450746423
('o', 'b'),0.0013689418457250612
('s', 'u'),0.0029919849370612962
('b', 'j'),7.325441314916715e-05
('j', 'e'),0.0003018883041889506
('j', 'u'),0.0004186375251454358
('u', 'd'),0.0010470230379406352
('u', 'g'),0.0006767448714757044
('b', 'k'),1.0301401849101633e-05
('k', 'h'),0.00013305977388422942
('h', 'a'),0.0040247004724337345
('a', 'q'),9.757716751510157e-05
('q', 'u'),0.001649082746010353
('u', 't'),0.0026640569781982274
('s', 'y'),0.0008604532044513502
('e', 'w'),0.0006773171715784323
('w', 'h'),0.00041749292493998
('k', 'e'),0.0022562931550046215
('g', 's'),0.00048130438639413733
('o', 'o'),0.0021392577839967723
('o', 'w'),0.0012519064747172123
('w', '\n'),0.00027270099894982934
('b', 'm'),6.781756217325241e-05
('m', 'h'),2.2892004109114738e-05
('o', 'd'),0.0022073614962213888
('b', 'n'),4.750090852641308e-05
('k', 'i'),0.0012948289824218024
('r', 'v'),0.0004950395888596062
('r', 'm'),0.0019189222444465429
('l', 'c'),0.0003685612661567473
('z', 'i'),0.0006607204685993241
('l', 'n'),0.0003104728057298686
('d', 'y'),0.000509060941376439
('u', 'x'),0.00011531847069966549
('x', '\n'),0.0002938761027507604
('i', 'f'),0.0017858624705623135
('i', 'k'),0.0007534330852412388
('k', 'r'),0.00011217082013466221
('h', 't'),0.0007096521273825568
('e', 'b'),0.0008704684562490879
('g', 'r'),0.0020811693235698934
('p', 'r'),0.004239026860905322
('o', 'f'),0.0006137918601756389
('o', 'x'),0.0005708693524710488
('b', 'p'),5.894691058097045e-05
('x', 'a'),0.0003004575539321309
('g', 'm'),0.0002417967934025244
('o', 'k'),0.0005099193915305308
('u', 'p'),0.0014550730111856055
('b', 's'),0.00043637882832999966
('s', 'r'),8.040816443326551e-05
('s', 'f'),0.0001387827749115081
('y', 'r'),0.000583173804679698
('z', 'a'),0.0006976338252252716
('r', 'b'),0.0008833452085604649
('e', 'f'),0.0010799302938474878
('b', 't'),0.00014078582527105564
('r', 'p'),0.0010038143801846813
('s', 'q'),0.0002921592024425768
('s', 'n'),0.0007362640821594028
('u', 'b'),0.0015154506720233957
('u', 'i'),0.0011880950132630548
('l', 'd'),0.0006638681191643274
('z', 'u'),3.7485656728675386e-05
('f', 'u'),0.001118274400730255
('u', 'z'),8.012201438190158e-05
('z', '\n'),7.210981294371142e-05
('b', 'v'),4.034715724231473e-05
('b', 'w'),2.231970400638687e-05
('w', 'a'),0.001388113899166445
('c', 's'),0.0002950207029562162
('a', 'j'),9.099571633373108e-05
('y', 'c'),0.0006495606165961307
('y', 'p'),0.0010696288919983862
('p', 'a'),0.003588607794155099
('y', 'g'),0.00026068269679254406
('p', 'n'),0.00015452102773652447
('p', 'p'),0.0010235587337287927
('p', 'u'),0.001091376295902045
('f', 'o'),0.0015867020348130153
('r', 'h'),0.0005943336566828914
('o', 'y'),0.0003033190544457703
('m', 'm'),0.0009800639259214747
('p', 'l'),0.0021006275270626412
('c', 'r'),0.0023850606781183918
('i', 'x'),0.00021947708939613756
('x', 'e'),0.00031905730727078665
('e', 'q'),0.00026640569781982275
('f', 'i'),0.0020107764109343657
('y', 'l'),0.00110482534831615
('r', 'l'),0.0008075154449490224
('v', 'u'),0.00013134287357604581
('y', 'n'),0.0006652988694211471
('f', 'e'),0.0014771065651406285
('y', 'd'),0.00042607742648089803
('d', 'r'),0.001439048608309225
('t', 'b'),0.0001539487276337966
('f', 'y'),0.00026983949843618996
('n', 'z'),0.00015080107706879335
('l', 'b'),0.00021260948816340312
('f', 'l'),0.001174359810797586
('u', 'o'),0.0002981683535212195
('l', 'g'),0.0002440859938134359
('l', 'h'),7.411286330325897e-05
('l', 'p'),0.0004172067748886161
('l', 'r'),5.26516094509639e-05
('y', 't'),0.0006278132126924717
('x', 'y'),0.00021690173893386213
('t', 'p'),0.00011302927028875402
('g', 'u'),0.0010930931962102287
('k', 'z'),8.584501540918026e-07
('w', 'e'),0.0010000944295169502
('h', 'k'),1.7741303184563923e-05
('o', 'e'),0.0008126661458735732
('a', 'w'),0.0005585649002623996
('w', 'i'),0.0010424446371188124
('e', 'x'),0.0014808265158083595
('x', 't'),0.0003376570606094424
('s', 'p'),0.0024460106390589097
('d', 'h'),0.00013706587460332449
('d', 'p'),5.26516094509639e-05
('k', 'm'),6.924831243007209e-05
('k', 'n'),0.00022004938949886542
('w', 'l'),0.00017598228158881955
('w', 'n'),0.00027441789925801294
('k', 't'),7.382671325189503e-05
('c', 'm'),1.4879802670924579e-05
('c', 'n'),6.5242211710977e-05
('k', 'b'),7.382671325189503e-05
('c', 'p'),1.2018302157285237e-05
('c', 'q'),5.093470914278029e-05
('y', 'x'),5.7230010272786845e-05
('y', 'o'),0.0004833074367536849
('r', 'c'),0.0016427874448803463
('t', 'g'),7.754666391962618e-05
('n', 'l'),0.000513353192146898
('c', 'x'),2.861500513639342e-07
('x', 'o'),0.00021718788898522607
('z', 'l'),7.582976361144257e-05
('d', 'c'),5.7516160324150775e-05
('r', 'f'),0.00043494807807318
('r', 'w'),0.00025810734633026865
('d', 'f'),9.814946761782944e-05
('f', 'r'),0.0008103769454626617
('k', 'o'),0.0002973099033671277
('n', 'v'),0.0005259437944069111
('d', 'j'),8.412811510099666e-05
('j', '\n'),8.584501540918027e-06
('j', 'a'),0.00039431477077950136
('j', 'i'),0.00011817997121330483
('j', 't'),8.584501540918026e-07
('d', 'm'),0.0001771268817942753
('m', 'r'),3.519645631776391e-05
('r', 'x'),3.4338006163672106e-06
('m', 't'),2.9187305239121292e-05
('w', 's'),0.0002057418869306687
('s', 'b'),0.00013821047480878023
('d', 't'),4.149175744777046e-05
('w', 'r'),0.0002114648879579474
('v', 't'),2.2892004109114736e-06
('d', 'z'),1.1446002054557369e-05
('k', 'l'),0.00034166316132853747
('q', '\n'),8.584501540918027e-06
('n', 'k'),0.0006301024131033831
('h', 'n'),0.00028386085095302276
('f', 'b'),1.4021352516832777e-05
('f', 'd'),1.1446002054557369e-05
('n', 'p'),0.000726534980413029
('v', 'y'),3.834410688276719e-05
('m', 'l'),0.00010902316956965894
('x', 'm'),9.442951695009829e-06
('t', 'f'),0.0002140402384202228
('f', 'g'),6.867601232734421e-06
('u', 'k'),0.00015194567727424906
('f', 's'),9.099571633373108e-05
('w', 't'),4.750090852641308e-05
('l', 'k'),0.00025782119627890473
('s', 'w'),0.0004040438725258751
('s', 'd'),7.325441314916715e-05
('t', 'w'),0.00032420800819533746
('f', 'w'),1.2018302157285237e-05
('f', 'z'),1.7169003081836053e-06
('n', 'b'),0.0004071915230908784
('u', 'y'),4.206405755049833e-05
('n', 'w'),0.00026898104828209816
('l', 'w'),8.6989615614636e-05
('m', 'n'),0.0002895838519803014
('g', 'b'),5.665771017005897e-05
('g', 'c'),9.729101746373763e-06
('g', 'd'),3.5482606369127846e-05
('p', 'm'),6.409761150552126e-05
('g', 'k'),1.0015251797737698e-05
('g', 'p'),1.974435354411146e-05
('y', 'z'),6.35253114027934e-05
('u', 'f'),0.00027699324972028835
('g', 't'),6.094996094051799e-05
('u', 'j'),2.2892004109114738e-05
('m', 'k'),1.0301401849101633e-05
('y', 'u'),6.152226104324586e-05
('h', 'c'),3.319340595821637e-05
('u', 'w'),8.584501540918027e-06
('i', 'y'),2.6039654674118013e-05
('n', 'f'),0.0009777747255105631
('u', 'u'),2.0030503595475396e-05
('h', 'w'),0.0001170353710078491
('y', 'y'),2.575350462275408e-06
('k', 'u'),0.0001387827749115081
('m', 'f'),6.610066186506881e-05
('m', 'w'),2.632580472548195e-05
('n', 'h'),0.00040261312226905546
('w', 'm'),4.149175744777046e-05
('y', 'b'),0.00013592127439786874
('h', 'b'),8.78480657687278e-05
('h', 'p'),5.17931592968721e-05
('t', 'k'),1.974435354411146e-05
('v', 'r'),3.0045755393213094e-05
('i', 'w'),4.206405755049833e-05
('y', 'w'),8.899266597418355e-05
('n', 'j'),0.00014937032681197366
('j', 'h'),2.2892004109114736e-06
('z', 'g'),2.575350462275408e-06
('k', 'c'),1.6596702979108184e-05
('k', 'k'),3.7771806780039315e-05
('k', 'p'),4.006100719095079e-05
('k', 'v'),8.584501540918027e-06
('k', 'w'),8.555886535781633e-05
('i', 'h'),0.00012018302157285238
('i', 'q'),0.0001430750256819671
('m', 'c'),2.8901155187757356e-05
('u', 'q'),1.1732152105921304e-05
('r', 'q'),4.206405755049833e-05
('l', 'z'),1.4593652619560646e-05
('o', 'q'),9.414336689873436e-05
('f', 'n'),1.2590602260013106e-05
('h', 'z'),5.150700924550816e-06
('r', 'j'),5.236545939959996e-05
('y', 'f'),6.466991160824913e-05
('n', 'q'),0.00013992737511696383
('l', 'j'),5.7230010272786845e-06
('k', 'y'),0.00019172053441383593
('y', 'h'),6.009151078642619e-05
('x', 'u'),8.155276463872126e-05
('r', 'z'),3.405185611230817e-05
('t', 'z'),9.729101746373764e-05
('l', 'q'),5.43685097591475e-06
('z', 'h'),4.292250770459013e-06
('m', 'd'),2.632580472548195e-05
('m', 'g'),1.0587551900465565e-05
('h', 'g'),2.2033553955022936e-05
('o', 'j'),4.43532579614098e-05
('m', 'v'),2.2605854057750802e-05
('m', 'z'),4.292250770459013e-06
('n', 'x'),3.090420554730489e-05
('c', 'd'),1.5165952722288513e-05
('h', 'f'),7.411286330325897e-05
('g', 'w'),6.037766083779012e-05
('t', 'd'),5.608541006733111e-05
('h', 'd'),3.948870708822292e-05
('z', 'y'),0.00012647832270285892
('x', 'p'),0.00027813784992574407
('i', 'j'),3.7771806780039315e-05
('x', 'l'),1.7169003081836054e-05
('p', 'j'),5.7230010272786845e-06
('p', 'd'),2.6898104828209815e-05
('p', 'x'),2.861500513639342e-07
('c', 'b'),6.581451181370487e-06
('c', 'f'),5.43685097591475e-06
('p', 'b'),5.866076052960651e-05
('h', 'j'),4.292250770459013e-06
('w', 'u'),3.204880575276063e-05
('h', 'v'),9.442951695009829e-06
('c', 'w'),5.7230010272786845e-06
('f', 'v'),5.723001027278684e-07
('w', 'y'),4.5784008218229476e-05
('w', 'b'),6.953446248143602e-05
('w', 'p'),2.9473455290485225e-05
('w', 'w'),2.3464304211842607e-05
('y', 'v'),1.08737019518295e-05
('z', 'r'),3.1476505650032764e-06
('w', 'g'),1.4307502568196711e-05
('p', 'c'),4.063330729367866e-05
('t', 'v'),2.3464304211842607e-05
('f', 'k'),3.4338006163672106e-06
('u', 'h'),3.0045755393213094e-05
('x', 'c'),0.0001754099814860917
('v', 'd'),2.575350462275408e-06
('v', 'g'),2.2892004109114736e-06
('j', 'j'),1.7169003081836053e-06
('v', 'n'),3.7199506677311447e-06
('d', 'b'),0.00010244171838828845
('v', 's'),7.439901335462289e-06
('w', 'd'),7.153751284098355e-05
('w', 'f'),3.920255703685899e-05
('w', 'k'),5.150700924550816e-05
('x', 'b'),1.1732152105921304e-05
('x', 'f'),1.1732152105921304e-05
('x', 'h'),5.43685097591475e-05
('x', 's'),2.8901155187757356e-05
('x', 'w'),1.0587551900465565e-05
('z', 't'),4.006100719095079e-06
('k', 'd'),1.7741303184563923e-05
('k', 'f'),5.465465981051143e-05
('k', 'g'),1.0301401849101633e-05
('k', 'j'),7.153751284098356e-06
('z', 'n'),3.4338006163672106e-06
('g', 'f'),3.4624156215036044e-05
('j', 'r'),3.1476505650032764e-06
('x', 'r'),3.7199506677311447e-06
('w', 'c'),2.031665364683933e-05
('y', 'k'),2.375045426320654e-05
('d', 'k'),1.3162902362740975e-05
('d', 'q'),3.4338006163672106e-06
('f', 'c'),1.1159852003193435e-05
('f', 'h'),1.2018302157285237e-05
('j', 'y'),2.0030503595475394e-06
('z', 'b'),6.009151078642618e-06
('z', 'd'),6.009151078642618e-06
('x', 'd'),5.150700924550816e-06
('z', 'p'),4.578400821822947e-06
('q', 'w'),5.723001027278684e-07
('v', 'v'),1.2590602260013106e-05
('b', 'g'),2.489505446866228e-05
('j', 'p'),8.584501540918026e-07
('h', 'q'),3.4338006163672106e-06
('j', 'w'),5.723001027278684e-07
('p', 'f'),5.036240904005242e-05
('p', 'w'),5.35100596050557e-05
('z', 'c'),4.578400821822947e-06
('j', 'v'),2.861500513639342e-07
('z', 'k'),4.006100719095079e-06
('w', 'j'),1.4307502568196711e-06
('w', 'z'),5.7230010272786845e-06
('s', 'j'),2.031665364683933e-05
('v', 'l'),5.43685097591475e-06
('x', 'k'),5.723001027278684e-07
('j', 'n'),4.578400821822947e-06
('z', 's'),4.292250770459013e-06
('p', 'k'),2.031665364683933e-05
('q', 's'),1.4307502568196711e-06
('z', 'w'),5.150700924550816e-06
('b', 'x'),1.1446002054557368e-06
('b', 'z'),2.8615005136393423e-06
('v', 'c'),2.0030503595475394e-06
('l', 'x'),2.8615005136393423e-06
('p', 'g'),2.0888953749567198e-05
('s', 'z'),5.7230010272786845e-06
('w', 'q'),5.723001027278684e-07
('f', 'm'),1.287675231137704e-05
('c', 'g'),4.006100719095079e-06
('v', 'w'),5.723001027278684e-07
('p', 'v'),2.2892004109114736e-06
('m', 'j'),5.43685097591475e-06
('m', 'q'),1.7169003081836053e-06
('x', 'n'),3.7199506677311447e-06
('v', 'k'),1.7169003081836053e-06
('t', 'q'),5.7230010272786845e-06
('k', 'q'),2.861500513639342e-07
('c', 'v'),5.723001027278684e-07
('c', 'z'),1.287675231137704e-05
('g', 'v'),1.4307502568196711e-06
('w', 'v'),5.723001027278684e-07
('d', 'x'),5.723001027278684e-07
('f', 'p'),8.298351489554092e-06
('g', 'j'),3.4338006163672106e-06
('q', 'p'),5.723001027278684e-07
('v', 'z'),1.1446002054557368e-06
('x', 'g'),3.7199506677311447e-06
('x', 'q'),3.7199506677311447e-06
('x', 'x'),2.8615005136393423e-06
('x', 'z'),2.861500513639342e-07
('q', 'i'),5.150700924550816e-06
('j', 'd'),2.575350462275408e-06
('q', 'h'),5.723001027278684e-07
('f', 'j'),2.2892004109114736e-06
('y', 'j'),2.8615005136393423e-06
('j', 'l'),8.584501540918026e-07
('z', 'm'),4.292250770459013e-06
('q', 'r'),1.7169003081836053e-06
('q', 'n'),5.723001027278684e-07
('z', 'v'),2.575350462275408e-06
('q', 'o'),1.1446002054557368e-06
('j', 'm'),1.1446002054557368e-06
('j', 'b'),5.723001027278684e-07
('y', 'q'),1.4307502568196711e-06
('j', 'c'),1.4307502568196711e-06
('j', 'g'),5.723001027278684e-07
('v', 'h'),2.861500513639342e-07
('j', 's'),8.584501540918026e-07
('k', 'x'),2.861500513639342e-07
('x', 'v'),2.2892004109114736e-06
('p', 'z'),2.861500513639342e-07
('q', 'a'),6.009151078642618e-06
('z', 'q'),1.1446002054557368e-06
('t', 'x'),2.0030503595475394e-06
('z', 'j'),5.723001027278684e-07
('m', 'x'),2.861500513639342e-07
('g', 'q'),2.861500513639342e-07
('q', 't'),2.2892004109114736e-06
('p', 'q'),1.1446002054557368e-06
('f', 'x'),8.584501540918026e-07
('q', 'g'),2.861500513639342e-07
('j', 'k'),1.1446002054557368e-06
('q', 'e'),1.7169003081836053e-06
('q', 'y'),2.861500513639342e-07
('q', 'l'),5.723001027278684e-07
('q', 'm'),2.861500513639342e-07
('q', 'q'),1.1446002054557368e-06
('q', 'v'),5.723001027278684e-07
('q', 'd'),5.723001027278684e-07
('v', 'p'),8.584501540918026e-07
('z', 'f'),8.584501540918026e-07
('q', 'f'),2.861500513639342e-07
('b', 'q'),2.8615005136393423e-06
('v', 'm'),8.584501540918026e-07
('v', 'b'),2.861500513639342e-07
('g', 'z'),3.4338006163672106e-06
('h', 'x'),0.0
('g', 'x'),0.0
('s', 'x'),0.0
('v', 'f'),0.0
('v', 'x'),0.0
('v', 'j'),0.0
('v', 'q'),0.0
('w', 'x'),0.0
('f', 'q'),0.0
('c', 'j'),0.0
('x', 'j'),0.0
('j', 'f'),0.0
('j', 'x'),0.0
('j', 'z'),0.0
('j', 'q'),0.0
('z', 'x'),0.0
('q', 'k'),0.0
('q', 'c'),0.0
('q', 'b'),0.0
('q', 'x'),0.0
('q', 'j'),0.0
('q', 'z'),0.0
